comment_id,comment_text,segmented_text,stemmed_segmented_text,true_aspect,predicted_aspect,similarity_score
16375,"Usul juga kalau ada proyek gorong2 dan box culvert , PDAM harus ikut dilibatkan , shg bils ada galiannya diberitahu titik2 dimana ada pilpa PDAM , shg juga gk sering terjadi bocor krn kena alat berat👍",karena kena alat,karena kena alat,Lainnya,Air Tidak Mengalir,0.34212707195266123
16390,Saluran air saya kecil.kira kira akn slesai JM brapa????,saluran air kecil . kira kira,salur air kecil . kira kira,Air Tidak Mengalir,Lainnya,0.539159023430772
16417,"Haduh minn, sering mati airnya ya buat gorong-gorong, sekarang rumah pompa, tapi tagihan pdam naik terus tiap bulan,gimana ya itu?","haduh admin , mati air gorong-gorong gorong-gorong , sekarang rumah pompa ,","haduh admin , mati air gorong-gorong gorong-gorong , sekarang rumah pompa ,",Air Tidak Mengalir,Kebocoran,0.7521957650928233
16417,"Haduh minn, sering mati airnya ya buat gorong-gorong, sekarang rumah pompa, tapi tagihan pdam naik terus tiap bulan,gimana ya itu?","tapi tagihan pdam naik , ?","tapi tagih pdam naik , ?",Harga,Lainnya,0.4589406623870829
16418,Nek buthek terus ngene Iki lak malah boros buang2 banyu tp meteran jalan terus. @pdamsuryasembada  solusi ne yok opo Iki ?,keruh ngene boros buang air,keruh ngene boros buang air,Air Kotor/Bau,Air Tidak Mengalir,0.49501425487504264
16443,"mestinya pengumuman dulu baru airnya dimatikan jadi bisa jaga jaga, bukan langsung dimatikan trus 1 jam kemudian baru keluar pengumuman","mesti pengumuman air mati jaga jaga , bukan mati","mesti umum air mati jaga jaga , bukan mati",Air Tidak Mengalir,Lainnya,0.4218281175623855
16472,"Min, tolong update ya untuk gangguan pdam karena pipa bocor di depan club house perumahan dian istana",karena pipa bocor club rumah perumahan dian istana,karena pipa bocor club rumah rumah dian istana,Kebocoran,Pemasangan,0.44475605517108774
16485,"@pdamsuryasembada sudah sy dm tadi min, dm tapi balasannya disuruh ke wa dan call center. Sy wa juga ujung2nya ke call center, email, atau ke kantor, dan sy td juga sudah email.","sudah pesan admin , pesan","sudah pesan admin , pesan",Pelayanan,Lainnya,0.8351532366973378
16502,"@pdamsuryasembada saya sdh daftar tgl 25 Juli sampai sekarang tgl 16 Agustus masih blm dipasang...bilangnya masih dijadwalkan survey ulang tapi tdk segera ditangani padahal saya sdh sangat butuh air...nomer pendaftaran B20240003016...tolong dibantu supaya cepat ditangani, makasih",sudah daftar tanggal juli sampai sekarang tanggal agustus belum pasang . bilang jadwal survey ulang,sudah daftar tanggal juli sampai sekarang tanggal agustus belum pasang . bilang jadwal survey ulang,Pemasangan,Pelayanan,0.41879921793358593
16502,"@pdamsuryasembada saya sdh daftar tgl 25 Juli sampai sekarang tgl 16 Agustus masih blm dipasang...bilangnya masih dijadwalkan survey ulang tapi tdk segera ditangani padahal saya sdh sangat butuh air...nomer pendaftaran B20240003016...tolong dibantu supaya cepat ditangani, makasih",tapi tidak tangani,tapi tidak tangan,Pelayanan,Lainnya,0.48246233995415
16502,"@pdamsuryasembada saya sdh daftar tgl 25 Juli sampai sekarang tgl 16 Agustus masih blm dipasang...bilangnya masih dijadwalkan survey ulang tapi tdk segera ditangani padahal saya sdh sangat butuh air...nomer pendaftaran B20240003016...tolong dibantu supaya cepat ditangani, makasih","padahal sudah butuh air . nomor pendaftaran . bantu cepat tangani , terima kasih","padahal sudah butuh air . nomor daftar . bantu cepat tangan , terima kasih",Pemasangan,Lainnya,0.444307768127367
16508,"@makanmasak iya ini imbasnya kemana2 parah banget sumpah, kami butuh air juga Pak, td rebutan sm rt lain padahal disini posisi udh telfon duluan sedih bgt buat rebutan air😭","imbas parah sumpah , butuh air , rebutan","imbas parah sumpah , butuh air , rebut",Air Tidak Mengalir,Lainnya,0.34759196183345326
16519,"@pdamsuryasembada ya mau gimana lagi, mending gausah dibuka tadi itu gang, ditutup sampe selesai, aku juga warga situ, gak papa sing penting gak nggarai nambah masalah maneh, 😭😔 padahal ... Ah yaweslah yok opo maneh",", lebih baik buka gang , tutup sampai selesai , warga situ , tidak papa tidak ,",", lebih baik buka gang , tutup sampai selesai , warga situ , tidak papa tidak ,",Air Tidak Mengalir,Lainnya,0.36591154356660566
16519,"@pdamsuryasembada ya mau gimana lagi, mending gausah dibuka tadi itu gang, ditutup sampe selesai, aku juga warga situ, gak papa sing penting gak nggarai nambah masalah maneh, 😭😔 padahal ... Ah yaweslah yok opo maneh",padahal . ah yok,padahal . ah yok,Harga,Lainnya,0.6237396936941315
16523,@_faf.arn ada truk tangki air gratis tapi rebutan karo tonggo ngarep dalan 😂😂,. arn ada truk tangki air gratis,. arn ada truk tangki air gratis,Harga,Air Tidak Mengalir,0.37888778379260535
16523,@_faf.arn ada truk tangki air gratis tapi rebutan karo tonggo ngarep dalan 😂😂,tapi rebutan tetangga jalan,tapi rebut tetangga jalan,Pemakaian,Air Tidak Mengalir,0.6148115531605338
16600,"@achmfaisal97 Wah teman senasib🥲 Tagihan Juli 2024 saya tembus Rp 5 juta-an.😢😢 Padahal selama ini hanya pemakaian minimum (tidak sampai 50 ribu). Sudah pengaduan berulang kali min, kasih solusi yang terbaik.@pdamsuryasembada",teman senasib tagihan juli tembus rp juta an .,teman nasib tagih juli tembus rp juta an .,Harga,Lainnya,0.41868619541839097
16600,"@achmfaisal97 Wah teman senasib🥲 Tagihan Juli 2024 saya tembus Rp 5 juta-an.😢😢 Padahal selama ini hanya pemakaian minimum (tidak sampai 50 ribu). Sudah pengaduan berulang kali min, kasih solusi yang terbaik.@pdamsuryasembada","padahal pemakaian minimum tidak sampai . sudah pengaduan berulang admin , kasih solusi terbaik .","padahal pakai minimum tidak sampai . sudah adu ulang admin , kasih solusi baik .",Pemakaian,Lainnya,0.38634293168131995
16611,"@pdamsuryasembada Sudah saya DM dari kemarin min, tapi belum dapat feedbacknya🙏",tapi belum masukan,tapi belum masuk,Pelayanan,Air Tidak Mengalir,0.6685598775422206
16640,"Seharusnya jika ada gangguan atau apapun yang berkaitan dengan air  pdam, ada pemberitaun di sini. Karena itulah fungsi ig @pdamsuryasembada","ada gangguan apapun berkaitan air pdam , ada pemberitahuan .","ada ganggu apa kait air pdam , ada pemberitahuan .",Pelayanan,Lainnya,0.41792547494460747
16640,"Seharusnya jika ada gangguan atau apapun yang berkaitan dengan air  pdam, ada pemberitaun di sini. Karena itulah fungsi ig @pdamsuryasembada",karena fungsi instagram,karena fungsi instagram,Lainnya,Harga,0.36597087846447385
16722,@devina85 selamat pagi bu Devina utk pekerjaan Rehab pipa ini tidak mematikan air kecuali saat koneksi pipa selama beberapa jam saja dan akan kami umumkan lebih lanjut apabila mematika air. Terima kasih -w,selamat pagi bu devina pekerjaan rehabilitasi pipa tidak mematikan air koneksi pipa jam,selamat pagi bu devina kerja rehabilitasi pipa tidak mati air koneksi pipa jam,Air Tidak Mengalir,Lainnya,0.30701935002681696
16738,@nursafitri3455 huhuhu iya mba aku sumpek banget kalau air mati total tidak ada pemberitahuan 😢😢😢 mana sudah 2 hari. Kita ngga bisa cover dengan terus beli air galon 😢😢 karena 10 galon pun ngga akan cukup buat kebutuhan air dirumah 😢😢 masa iya setiap hari harus beli minimal 10 galon hanya untuk mandi dsb 😢😢,karena galon tidak,karena galon tidak,Pemakaian,Lainnya,0.5079501177081688
16738,@nursafitri3455 huhuhu iya mba aku sumpek banget kalau air mati total tidak ada pemberitahuan 😢😢😢 mana sudah 2 hari. Kita ngga bisa cover dengan terus beli air galon 😢😢 karena 10 galon pun ngga akan cukup buat kebutuhan air dirumah 😢😢 masa iya setiap hari harus beli minimal 10 galon hanya untuk mandi dsb 😢😢,akan kebutuhan air rumah harus beli minimal galon mandi,akan butuh air rumah harus beli minimal galon mandi,Air Tidak Mengalir,Lainnya,0.2974566359275771
16745,Saya mau pengaduan kenapa tagian bulan ini melonjak jdi 300 rb ada tunggakan dan denda tapi saya gak pernah nunggak  bayar tepat waktu terus no pelanggan 5061024,pengaduan tagihan melonjak ada tunggakan denda,adu tagih lonjak ada tunggak denda,Harga,Meteran (Macet/Bermasalah),0.5471645037937771
16745,Saya mau pengaduan kenapa tagian bulan ini melonjak jdi 300 rb ada tunggakan dan denda tapi saya gak pernah nunggak  bayar tepat waktu terus no pelanggan 5061024,tapi tidak menunggak bayar pelanggan,tapi tidak tunggak bayar langgan,Pelayanan,Air Tidak Mengalir,0.40625619433763155
16797,"@ulfi.ifada06 mungkin karena ini gangguan kelistrikan kak, bukan maintenance jadi informasi diberikan pasca kejadian. Kalo maintenance pasti informasi nya dulu baru dilakukan perbaikan.","karena gangguan kelistrikan kakak , bukan pemeliharaan informasi diberikan pasca kejadian . pemeliharaan informasi nya lakukan perbaikan .","karena ganggu listrik kakak , bukan pelihara informasi beri pasca jadi . pelihara informasi nya laku baik .",Pelayanan,Lainnya,0.2376050025945724
16798,"@ulfi.ifada06 mohon maaf atas ketidaknyamanannya bu krn ini gangguan kelistrikan emergency, tidak terencana. Utk informasi penyebab gangguannya jg perlu petugas kami cek dan pastikan terlebih dahulu scr hati-hati. Mudah2an saat ini air sudah mengalir kembali di tempat ibu. Terima kasih -w","karena gangguan kelistrikan darurat , tidak terencana . informasi penyebab ganggu perlu petugas cek hati hati . mudah air sudah mengalir ibu . terima kasih","karena ganggu listrik darurat , tidak rencana . informasi sebab ganggu perlu tugas cek hati hati . mudah air sudah alir ibu . terima kasih",Pelayanan,Lainnya,0.43351540684903933
16805,"selamat malam utk area Mulyosari sedang ada proyek pembangunan saluran drainase sepanjang 1,6 Kilometer, bila membutuhkan bantuan tangki air gratis silahkan telp ke Bag Call Center 24 jam bebas pulsa di 08001926666 atau via Aplikasi CIS di fitur pengaduan -w",selamat malam area mulyosari,selamat malam area mulyosari,Lainnya,Kebocoran,0.37177109842817135
16810,@pdamsuryasembada mohon ditinjau no pel 1186266 tagihan sdh keluar tp ga bisa dibayar,mohon tinjau pel tagihan sudah keluar,mohon tinjau pel tagih sudah keluar,Harga,Lainnya,0.508628148654801
16810,@pdamsuryasembada mohon ditinjau no pel 1186266 tagihan sdh keluar tp ga bisa dibayar,tapi ga bayar,tapi ga bayar,Harga,Lainnya,0.5428651568121153
16814,"@denysetyonod Selamat pagi pak Deny Setyono, mohon maaf atas ketidaknyamanannya, hal tsb disebabkan Dampak pemasangan saluran drainase.
Silahkan DM data pelanggannya utk respon cepat pengaduan melalui Aplikasi CIS PDAM. Gangguan distribusi air di Dukuh Kupang Raya dsk disebabkan krn pipa PDAM terdampak pekerjaan saluran.
Yg terjadi adalah pipa rusak diperbaiki, rusak sebelahnya, diperbaiki, rusak sebelahnya lg.
Stlh diperbaiki sebenarnya air sudah bisa mengalir, tp krn masih proses pekerjaan saluran, jd terkesan gangguan yg berkepanjangan.
Hal ini terjadi krn letak saluran drainase berada tepat pd letak pipa eksisting PDAM.
Gangguan ini akan berlangsung sampai pekerjaan saluran slesai. -w",tapi,tapi,Pelayanan,Lainnya,1.0
16814,"@denysetyonod Selamat pagi pak Deny Setyono, mohon maaf atas ketidaknyamanannya, hal tsb disebabkan Dampak pemasangan saluran drainase.
Silahkan DM data pelanggannya utk respon cepat pengaduan melalui Aplikasi CIS PDAM. Gangguan distribusi air di Dukuh Kupang Raya dsk disebabkan krn pipa PDAM terdampak pekerjaan saluran.
Yg terjadi adalah pipa rusak diperbaiki, rusak sebelahnya, diperbaiki, rusak sebelahnya lg.
Stlh diperbaiki sebenarnya air sudah bisa mengalir, tp krn masih proses pekerjaan saluran, jd terkesan gangguan yg berkepanjangan.
Hal ini terjadi krn letak saluran drainase berada tepat pd letak pipa eksisting PDAM.
Gangguan ini akan berlangsung sampai pekerjaan saluran slesai. -w",karena letak saluran drainase letak pipa eksisting pdam . gangguan,karena letak salur drainase letak pipa eksisting pdam . ganggu,Kebocoran,Meteran (Macet/Bermasalah),0.3121409787733762
16851,"@bapakduaanak selamat malam bapak dua anak, mohon maaf atas kendala yg dialami, utk sore ini ada gangguan kelistrikan internal di IPAM Karangpilang 1 dan 2. Saat ini sedang dalam penanganan petugas. -w","selamat malam anak , mohon maaf kendala alami , sore ada gangguan kelistrikan internal ipam karangpilang .","selamat malam anak , mohon maaf kendala alami , sore ada ganggu listrik internal ipam karangpilang .",Lainnya,Air Tidak Mengalir,0.5225037106127816
16853,"Mohon maaf atas ketidaknyamanannya bu Reni, gangguan air di Sumur Welut krn terdampak gangguan kelistrikan di IPAM Karangpilang. Saat ini petugas berupaya memperbaiki secepatnya dan mengalirkan air ke pelanggan -w","mohon maaf ketidaknyamanan bu reni , gangguan air sumur welut","mohon maaf ketidaknyamanan bu reni , ganggu air sumur welut",Pelayanan,Lainnya,0.6003952448998315
16855,"@rennywahyuni_ selamat malam bu Renny, mohon maaf atas ketidaknyamanannya. Hal tsb disebabkan krn ada gangguan kelistrikan internal di instalasi kami (IPAM Karangpilang 1 dan 2). Saat ini petugas sedang berupaya utk perbaikan dan normalisasi aliran ke pelanggan -w",karena ada gangguan kelistrikan internal instalasi ipam karangpilang . petugas,karena ada ganggu listrik internal instalasi ipam karangpilang . tugas,Pelayanan,Lainnya,0.41917029634013164
16866,Tolong yaa air d pake seperti biasa tp naiknya g masuk akal...biasa ga smpe 50rb sekarang 170 lebih....naik turun ga jelas...yg satu ada tunggakan dan denda yg satu ga padahal sama rumahnya bedanya depan dan belakang. bayar slalu bareng loo..tp bulan ini habisnya sama sam 170an satu tunggakan denda satunya ga...gmn itu @pdamsuryasembada,tapi naik masuk akal . ga sampai sekarang lebih . naik turun ga jelas . ada tunggakan denda ga,tapi naik masuk akal . ga sampai sekarang lebih . naik turun ga jelas . ada tunggak denda ga,Harga,Lainnya,0.36916023932803504
16866,Tolong yaa air d pake seperti biasa tp naiknya g masuk akal...biasa ga smpe 50rb sekarang 170 lebih....naik turun ga jelas...yg satu ada tunggakan dan denda yg satu ga padahal sama rumahnya bedanya depan dan belakang. bayar slalu bareng loo..tp bulan ini habisnya sama sam 170an satu tunggakan denda satunya ga...gmn itu @pdamsuryasembada,tapi habis an tunggakan denda ga .,tapi habis an tunggak denda ga .,Harga,Lainnya,0.3805652617686144
16872,"@zulwalangadi_ selamat siang pak Zulwalangadi, utk area Mulyosari saat ini sedang ada proyek pengerjaan saluran drainase, jika ada gangguan air krn pipa pdam terdampak pekerjaan tsb, silahkan telp call center di 08001926666 utk bantuan tangki gratis, atau melalui Aplikasi CIS di fitur pengaduan. Terima kasih dan mohon maaf atas kendala yg dialami -w","sedang ada proyek pengerjaan saluran drainase , ada gangguan air","sedang ada proyek kerja salur drainase , ada ganggu air",Air Tidak Mengalir,Lainnya,0.3400431655446663
16873,"@didadvn selamat siang ibu Dida, mohon maaf atas kendala yg dialami. Saat ini di wilayah Mulyosari dsk sedang ada proyek pemasangan saluran drainase, utk bantuan tangki gratis selama kebutuhan air terganggu dpt menghubungi call center bebas pulsa 08001926666 atau melalui Aplikasi CIS PDAM di fitur pengaduan -w","sedang ada proyek pemasangan saluran drainase , bantuan tangki gratis kebutuhan air terganggu menghubungi call center bebas pulsa melalui aplikasi cis pdam fitur pengaduan","sedang ada proyek pasang salur drainase , bantu tangki gratis butuh air ganggu hubung call center bebas pulsa lalu aplikasi cis pdam fitur adu",Pelayanan,Pemasangan,0.5077707594131725
16906,"Halo kak, saya sudah DM dan WA kayaknya udah pengaduan berkali-kali dalam beberapa bulan terakhir. Tapi ga ada tindak lanjut, air di lingkungan saya tetep mati pagi sore. Tolong serius dong kak 🙂","halo kakak , sudah pesan whatsapp kayak sudah pengaduan dalam .","halo kakak , sudah pesan whatsapp kayak sudah adu dalam .",Pelayanan,Lainnya,0.5941653189870373
16914,"Pleaseeee lah pak, paling tidak harus ada PEMBERITAHUAN sebelum ada tindakan perbaikan ke masyarakat. Banyak rakyat yang kerja juga pakai air pak. Tidak menyalahkan air yang mati, hanya KECEWA karna berkali kali seperti ini tapi tidak ada PEMBERITAHUAN sebelum melakukan perbaikan. Gak sekali dua kali warga yang komplain terkait pemberitahuan sebelum dilakukan tindakan perbaikan. Tujuannya supaya rakyat bisa prepare. Gak tau ini bakalan dilihat atau enggak sama adminnya, soalnya udah saking seringnya banyak komplain tapi gak ada respon",karena sudah saking banyak komplain,karena sudah saking banyak komplain,Pelayanan,Harga,0.310862291785067
16920,@pdamsuryasembada Kebraon Ba'da Ashar air padam. Kapan bisa menyala normal kembali? Karena tidak ada pemberitahuan sebelumnya.,kebraon ba da ashar air padam . kapan menyala normal ?,kebraon ba da ashar air padam . kapan nyala normal ?,Air Tidak Mengalir,Lainnya,0.4222866663735739
16943,"@akirarika_ selamat pagi pak/ bu akira rika, mohon maaf atas kendala yg dialami. Utk pengaduan wilayah Mulyosari disebabkan sedang ada proyek pemasangan saluran drainase di wilayah tsb yg berdampak pada pipa pdam. Utk bantuan tangki sementara dpt menghubungi call center bebas pulsa di 08001926666 atau melalui Aplikasi CIS PDAM di fitur pengaduan. Terima kasih -w",sedang ada proyek pemasangan saluran drainase wilayah tsb berdampak pipa pdam . bantuan tangki menghubungi call center bebas pulsa melalui aplikasi cis pdam fitur pengaduan . terima kasih,sedang ada proyek pasang salur drainase wilayah tsb dampak pipa pdam . bantu tangki hubung call center bebas pulsa lalu aplikasi cis pdam fitur adu . terima kasih,Pelayanan,Pemasangan,0.43447065533381624
16972,"Haii kak @pdamsuryasembada @surabaya_pemkot @ericahyadi_  dampak dari perbaikan Pemkot saya sebagai warga bhaskara Sari kesusahan dalam mengkonsumsi air PDAM. Apakah pempkot sudah mengantisipasi hal tsb sebelumnya ?? 

Saya sudah meminta air tapi harus menunggu antrian dan pelaporan permintaan harus dari RT.",tapi harus menunggu antri pelaporan permintaan harus .,tapi harus tunggu antri lapor minta harus .,Pelayanan,Lainnya,0.6127381558983446
16973,Bapak/ibu saya salah satu warga bhaskara Sari kesusahan untuk konsumsi air PDAM @pdamsuryasembada mulai minggu. Hari ini Sudah dibuatkan list oleh RT tapi sampai sekarang belum dapat. Efek perbaikan dari program @surabaya_pemkot . Apakah sudah dilakukan antisipasi perihal tsb sebelumnya ? @suarasurabayamedia . Mohon pak @ericahyadi_ bisa kasih solusinya.,ibu salah warga bhaskara sari kesusahan konsumsi air pdam . sudah daftar,ibu salah warga bhaskara sari susah konsumsi air pdam . sudah daftar,Lainnya,Air Tidak Mengalir,0.3574391917241804
16973,Bapak/ibu saya salah satu warga bhaskara Sari kesusahan untuk konsumsi air PDAM @pdamsuryasembada mulai minggu. Hari ini Sudah dibuatkan list oleh RT tapi sampai sekarang belum dapat. Efek perbaikan dari program @surabaya_pemkot . Apakah sudah dilakukan antisipasi perihal tsb sebelumnya ? @suarasurabayamedia . Mohon pak @ericahyadi_ bisa kasih solusinya.,tapi sampai sekarang belum . efek perbaikan program . sudah lakukan antisipasi tsb ? . mohon kasih solusi .,tapi sampai sekarang belum . efek baik program . sudah laku antisipasi tsb ? . mohon kasih solusi .,Air Tidak Mengalir,Pelayanan,0.40119641591994737
16985,Ini pengerjaannya estimasi sampai kapan ya selesai? Dari pengumuman 18 Agustus. Tapi ini sampai akhir agustus masih gangguannya belum selesai,kerja estimasi sampai kapan selesai ? pengumuman agustus .,kerja estimasi sampai kapan selesai ? umum agustus .,Lainnya,Air Tidak Mengalir,0.6781093345782607
16985,Ini pengerjaannya estimasi sampai kapan ya selesai? Dari pengumuman 18 Agustus. Tapi ini sampai akhir agustus masih gangguannya belum selesai,tapi sampai agustus ganggu belum selesai,tapi sampai agustus ganggu belum selesai,Air Tidak Mengalir,Lainnya,0.4637393719471793
17071,@diiankha29 Tegalsari pusat tengah kota deket TP.. Smua mati daerah sni,tapi . smua mati daerah,tapi . smua mati daerah,Air Tidak Mengalir,Lainnya,0.5145502085451746
17089,"@pdamsuryasembada, sampai kapan air kami belum menyala, apakah proyek yg dianggap resties oleh pemkot surabaya @ericahyadi_ harus mengorbankan setengah warga kota surabaya, masih teringat proyek museum di Balai kota sama persis seperti sekarang air PDAM mati selama 2 hari sehingga mengganggu setengah warga kota surabaya, padahal proyek museum belum banyak warga yg menikmatinya, tolong dipikirkan kembali mekanisme proyek yg akan merugikan warga kota surabaya, terima kasih","padahal proyek museum belum banyak warga nikmat , pikir mekanisme proyek","padahal proyek museum belum banyak warga nikmat , pikir mekanisme proyek",Air Tidak Mengalir,Lainnya,0.4878790871810915
17094,"@pdamsuryasembada walah wes percuma, di telfon yo gaisok trus haha. 😂","walah sudah , telepon gaisok","walah sudah , telepon gaisok",Pelayanan,Pemasangan,0.48459652904768974
17094,"@pdamsuryasembada walah wes percuma, di telfon yo gaisok trus haha. 😂",lalu .,lalu .,Pelayanan,Meteran (Macet/Bermasalah),1.0
17100,"Daerah banyu urip mati dari pagi sampai sore ini belum nyala juga, mohon maaf sangat terganggu karena segala aktivitas terhenti tolong diupayakan supaya bisa nyala lagi dan tidak menghambat aktivitas warga lain yang terdampak juga",karena aktivitas terhenti hidup tidak menghambat aktivitas warga dampak,karena aktivitas henti hidup tidak hambat aktivitas warga dampak,Air Tidak Mengalir,Lainnya,0.3994275769940521
17157,@pdamsuryasembada mati lagi min 😅 dan mohon info yang luas jika ada perbaikan seperti ini min 2 lah min karena sekarang informasi mudah didapatkan,karena sekarang informasi mudah,karena sekarang informasi mudah,Pelayanan,Lainnya,0.32846431907274043
17194,"@jih.tanjung wes ngunu nek telat, dendane naudzubillah 😑😑😑 tapi mota mati ae. Gak onok pemberitahuan pisan.",tapi mota mati aja . tidak ada pemberitahuan .,tapi mota mati aja . tidak ada pemberitahuan .,Pelayanan,Air Tidak Mengalir,0.6453232141846584
17199,Ini yg gangguan di daerah mana saja yaa?? Koq yg di sekitaran jaksa agung juga mati.. call center di telp sibuk trus ga ada yg angkat.. ga pake pemberitahuan asal langsung di matiin aja.. @pdamsuryasembada @pdamsuryasembada,lalu ga ada angkat . ga pakai pemberitahuan mati .,lalu ga ada angkat . ga pakai pemberitahuan mati .,Pelayanan,Lainnya,0.4305442033765845
17210,@pdamsuryasembada alhamdulillah kak td mlm sdh ada petugas yg dtg benerin pipa yg bocor smp td pagi... Sekarang air sdh mengalir tp msh kecil..makasih ❤️,alhamdulillah kakak malam sudah ada petugas datang perbaiki pipa bocor sampai pagi . sekarang air sudah mengalir,alhamdulillah kakak malam sudah ada tugas datang baik pipa bocor sampai pagi . sekarang air sudah alir,Kebocoran,Pelayanan,0.3378035529239361
17218,@putriindahmegawati seminggu lebih Mbak matine pegel asline komen ndk @pdamsuryasembada tp yaopo eneh wes pasrah Mba ya cuman oleh tangki air gratisan kpn hari diterno,seminggu lebih mbak matine pegal asli komen,minggu lebih mbak matine pegal asli komen,Air Tidak Mengalir,Lainnya,0.4730772165195057
17218,@putriindahmegawati seminggu lebih Mbak matine pegel asline komen ndk @pdamsuryasembada tp yaopo eneh wes pasrah Mba ya cuman oleh tangki air gratisan kpn hari diterno,tapi sudah pasrah mbak cuman tangki air gratisan kapan,tapi sudah pasrah mbak cuman tangki air gratis kapan,Lainnya,Harga,0.40422642693409067
17248,"Kalau peringatan ya gak sehari sebelumnya, kalau bisa seminggu sebelumnya diberitahu dan diberi solusi biar gak kayak gini, estimasi 6 jam tapi proyek belum selesai, banyak pekerja yang butuh air juga, belum cuci piring, belum cuci baju","peringatan tidak sehari , seminggu diberi tahu solusi biar tidak kayak gini , estimasi jam","ingat tidak hari , minggu beri tahu solusi biar tidak kayak gin , estimasi jam",Air Tidak Mengalir,Lainnya,0.3571527319966189
17301,"@pdamsuryasembada percuma call center paling jawaban e podo ae. Minta bantuan tangki pu ga akan bisa dikirim sekarang juga, padahal kita itu perlunya pagi ini juga min",call center paling podo aja . bantuan tangki pu ga,call center paling podo aja . bantu tangki pu ga,Pelayanan,Lainnya,0.306542600685106
17314,"Udah minta bantuan dikirim tangki air, jawabannya seperti ini :untuk informasi tersebut terkait bantuan tangki air akan kami sampaikan terlebih dahulu dikarenakan untuk saat ini kami belum mendapatkan informasi estimasi lanjutan terkait perbaikan diwilayah tersebut mohon maaf atas ketidak nyamannya.  Gimana to min, ini air udah abis lho mau nunggu estimasi berapa lama? Kan perlunya sekarang","akan belum mendapatkan informasi estimasi lanjutan terkait perbaikan wilayah mohon maaf nyaman . kan admin , air sudah habis loh tunggu estimasi lama ? kan sekarang","akan belum dapat informasi estimasi lanjut kait baik wilayah mohon maaf nyaman . kan admin , air sudah habis loh tunggu estimasi lama ? kan sekarang",Air Tidak Mengalir,Lainnya,0.350317460011775
17376,gubeng ngga kecatet tapi air lambat ngga sampe ke belakang kamar mandi  tpi bentar doang,tapi air lambat tidak sampai belakang kamar mandi,tapi air lambat tidak sampai belakang kamar mandi,Air Tidak Mengalir,Air Kotor/Bau,0.27925773306911195
17393,Min di daerah tambak laban ini air nyala biasanya malam padahal 🥲 ini nanti belum nyala malah udah di matikan 🥲😭😭😭 bumil ini min bumil,admin daerah tambak laban air hidup malam,admin daerah tambak lab air hidup malam,Air Tidak Mengalir,Lainnya,0.6010861281743571
17393,Min di daerah tambak laban ini air nyala biasanya malam padahal 🥲 ini nanti belum nyala malah udah di matikan 🥲😭😭😭 bumil ini min bumil,padahal belum hidup sudah mati ibu hamil admin ibu hamil,padahal belum hidup sudah mati ibu hamil admin ibu hamil,Air Tidak Mengalir,Lainnya,0.5665944359994968
17396,"@pdamsuryasembada iyo sabtu min, tapi sampe mene matine banyu",tapi sampai besok matine air,tapi sampai besok matine air,Air Tidak Mengalir,Lainnya,0.6769416896759557
17401,"Knp hrs hr minggu sih, secara semua lg di rumah krn libur dan pasti butuh air lebih...klo mau mati air knp gak hr biasa aja mana lama lagi matinya....bosan mati2 aja","harus sih , rumah","harus sih , rumah",Pelayanan,Lainnya,0.6845748387369419
17443,"Sampai jam brp min? Kasih info yg jelas, kayak e Pemkot ini ga sadar kalau air itu kebutuhan vital, tapi malah suka mati gara² kena galian",tapi suka mati gara kena galian,tapi suka mati gara kena gali,Air Tidak Mengalir,Lainnya,0.3609922090908814
17470,min kenapa kalo setiap sore air selalu mati? padahal kan sore jam jam sangat membutuhkan air,padahal kan sore jam jam membutuhkan air,padahal kan sore jam jam butuh air,Air Tidak Mengalir,Kebocoran,0.4086024137517188
17489,SUDAH 3MINGGU AIR MATI DI KUWUKAN LONTAR SAMBIKEREP. NYALA SEBENTAR DAN KECIL SEKALI. LALU MATI LAGI APALAGI DI JAM PUNCAK SPERTI PAGI DAN SEPULANG KERJA. SUDAH TLP KE PENGADUAN BERKALI2 TP TDK ADA TINDAKAN. HANYA KEMARIN DI CEK OLEH PETUGAS KATANYA DI KOMPLEK INI TIDAK ADA TEKANAN NYA. HANYA DI CEK & TIDAK DI TINDAK LANJUTI. TOLONG DONG  DI RESPON DG BAIK KELUHAN KAMI! APA KUDU VIRAL RAME DEMO DULU BARU DI LAKUKAN PENANGANAN!!??,lalu mati jam puncak sperti pagi sepulang kerja . sudah telepon pengaduan,lalu mati jam puncak sperti pagi pulang kerja . sudah telepon adu,Air Tidak Mengalir,Lainnya,0.3039528959830168
17499,@pdamsuryasembada proyek saluran apa? Jelas2 kemarin kran/pompa/apalah itu yg ada di jalan sudah di cek petugas katanya Tidak ada tekanan di wilayah ini. Tp sudah pergi begitu saja petugasnya tdk dilakukan apa2. Sudah tlp call center berkali2 jawaban hanya segera dicek. Sepertinya 1kampung sudah lapor ke call center tp tetap tdk ada hasilnya!!,tapi tetap tidak ada hasil !,tapi tetap tidak ada hasil !,Pelayanan,Lainnya,0.6273602477945172
