comment_id,comment_text,segmented_text,stemmed_segmented_text,true_aspect,predicted_aspect,similarity_score
14563,Mohon maaf daerah dk.kupang dan sekitarx juga sekarang nyala airx kecil meski mlm hari  tapi tagihan semakin menyala jumlahx. Apalagi semenjak banyaknyaa pekerjaan gorong2 dimana2,tapi tagihan menyala . semenjak banyak pekerjaan gorong-gorong,tapi tagih nyala . semenjak banyak kerja gorong-gorong,Harga,Air Tidak Mengalir,0.5709998105854194
14573,"Daerah petemon dr subuh smpe skg airnya mati.apa ndak ada solusi,krn tidak semua warga punya tandon air.",karena tidak warga tandon air .,karena tidak warga tandon air .,Lainnya,Pelayanan,0.4296705384884724
14648,Ini harusnya kita mengadu kemana yaa karna sangat merepotkan warga kalau air mati seperti ini..,harus mengadu,harus adu,Pelayanan,Lainnya,0.4436531869000023
14670,"Gimana mau nampung air...kmrn lusa uda ga keluar airnya,td mlm sempet klr tp akhirnya debit nya mengecil sampe tadi pagi cuma netes doank🤦‍♀️game over😪",tapi debit nya mengecil sampai pagi tetes game over,tapi debit nya kecil sampai pagi tetes game over,Air Tidak Mengalir,Lainnya,0.3008113814906601
14731,"Negara lain sudah bikin teknologi canggih, disini masih disibukkan huru hara pemadaman akibat pengerjaan pipa. Belajar noh dr negara lain. Payah emang Pdam. Kita bayar telat kena denda, tp dia sendiri pelayanan kyk gini. Coba bayangin klo misal ada Ibu2 abis lahiran atau ada yg mens hari pertama butuh bolak balik ke KM. Tolong dong dipikir.",tapi pelayanan gini . coba bayang ada ibu habis lahir ada mens butuh berkali kali . pikir .,tapi layan gin . coba bayang ada ibu habis lahir ada mens butuh kali kali . pikir .,Pelayanan,Lainnya,0.4257574770610058
14760,"@fransiskayohanamon air cuma nyala di jam 22.00 sampai 04.30...giimana ini PDAM @pdamsuryasembada . Saya sudah lapor by WA, tapi sampai skrng air masih susah",tapi sampai sekarang air susah,tapi sampai sekarang air susah,Air Tidak Mengalir,Pelayanan,0.7061252274448029
14784,"@ericahyadi_  sampek kapan pak banyu PDAM mambu banyu Got.... Surabaya utara, tambak wedi baru, jeneng e PDAM tapi kok gak koyok PDAM banyune..",tapi tidak pdam airnya .,tapi tidak pdam air .,Air Tidak Mengalir,Lainnya,0.497281128562319
14837,"Dari pulang kerja sampe mau kerja g nyala, trus gunanya di rumah ngapain? Klo gada ait","pulang kerja sampai kerja ga hidup ,","pulang kerja sampai kerja ga hidup ,",Air Tidak Mengalir,Lainnya,0.4359037561446263
14837,"Dari pulang kerja sampe mau kerja g nyala, trus gunanya di rumah ngapain? Klo gada ait",sedang apa ? gaada air,sedang apa ? gaada air,Air Tidak Mengalir,Lainnya,0.801397094254421
14893,@endahw12 gak mungkin di respon. Karena pengaduan hanya dilayani robot tdk ada SDM mangkane podo gak duwe Ati gak isok mikir,tidak mungkin respon .,tidak mungkin respon .,Pelayanan,Air Tidak Mengalir,0.5003760609690644
14906,"Lancar,,tapi klo tidak disedot Yo gak Munggah 😂😂","lancar ,","lancar ,",Lainnya,Harga,0.7178934612698848
14930,"Iya bener Lancar..tp boong😂 nek gak gawe sanyo yo gak metu, mambu got sisan banyune 😢",benar lancar .,benar lancar .,Lainnya,Harga,0.7127772798530557
14932,"Pret lancar apaan. Air di wilayah saya mulai tadi sore jam 15.30 tidak mengalir. Saya udah hub pdam mulai dari wa pengaduan, telpon, aplikasi dan IG semua tidak di gubris. Gimana nih pdam? Katanya memberikan pelayanan terbaik. Mana buktinya? Orang kalau telat bayar  di denda. Tapi pelayanan nya buruk sekali. Saya tunggu respon nya. Terima kasih","pret lancar . air wilayah sore jam . tidak mengalir . sudah hub pdam whatsapp pengaduan , telepon , aplikasi instagram tidak gubris . pdam ? katanya pelayanan terbaik . bukti ? terlambat bayar denda .","pret lancar . air wilayah sore jam . tidak alir . sudah hub pdam whatsapp adu , telepon , aplikasi instagram tidak gubris . pdam ? kata layan baik . bukti ? lambat bayar denda .",Air Tidak Mengalir,Harga,0.29409573006269024
14932,"Pret lancar apaan. Air di wilayah saya mulai tadi sore jam 15.30 tidak mengalir. Saya udah hub pdam mulai dari wa pengaduan, telpon, aplikasi dan IG semua tidak di gubris. Gimana nih pdam? Katanya memberikan pelayanan terbaik. Mana buktinya? Orang kalau telat bayar  di denda. Tapi pelayanan nya buruk sekali. Saya tunggu respon nya. Terima kasih",tapi pelayanan nya buruk sekali . tunggu respon nya . terima kasih,tapi layan nya buruk sekali . tunggu respon nya . terima kasih,Pelayanan,Air Tidak Mengalir,0.37185267617855894
14937,"PDAM Jambangan khususnya rumah ku tiap jam 2 sampe jam 4 an airnya kuweruh sampe ada tanah2nya plek kyk kopi susu. Dikiro emak2 blm bangun kali ya jam segitu. Padahal emak2 jam 3 ablm subuh sudah nyalakan mesin cuci, masak... lha klo airnya keruh apa bs dipake? bayar PDAM ontime lho kita dan pernah bln Juni naik 300rb padahal tiap bulannyamentok 120rb 150rb. Duh pole curhat iki",pdam jambangan rumah ku jam sampai jam air keruh sampai ada tanah plek kopi susu . kira emak belum bangun jam segitu .,pdam jambang rumah ku jam sampai jam air keruh sampai ada tanah plek kopi susu . kira emak belum bangun jam segitu .,Lainnya,Air Tidak Mengalir,0.29091468762852335
14937,"PDAM Jambangan khususnya rumah ku tiap jam 2 sampe jam 4 an airnya kuweruh sampe ada tanah2nya plek kyk kopi susu. Dikiro emak2 blm bangun kali ya jam segitu. Padahal emak2 jam 3 ablm subuh sudah nyalakan mesin cuci, masak... lha klo airnya keruh apa bs dipake? bayar PDAM ontime lho kita dan pernah bln Juni naik 300rb padahal tiap bulannyamentok 120rb 150rb. Duh pole curhat iki",padahal . aduh curhat,padahal . aduh curhat,Harga,Air Tidak Mengalir,0.45212720984602256
14978,"@pdamsuryasembada aku udah ngadu di By WA, tpi masih sama aja tuh,","sudah mengadu whatsapp ,","sudah adu whatsapp ,",Pelayanan,Air Tidak Mengalir,0.500837088839652
14984,"Mohon pencerahan nya min. Sudah selesai apa belum perbaikan nya. Tau gitu gak saya bayar. Telat bayar di denda. Tapi air keruh. Hanis ini nyala pasti air keruh. Saya sudah sering pengaduan lewat wa ,rrspon hanya mesin robort. Percuma saja buat call center gak guna",mohon pencerahan nya admin . sudah selesai belum perbaikan nya . tidak bayar . terlambat bayar denda .,mohon cerah nya admin . sudah selesai belum baik nya . tidak bayar . lambat bayar denda .,Harga,Air Tidak Mengalir,0.4040560107635301
15013,"@pdamsuryasembada terima kasih atas fast responnya, iya kmarin hampir 2jam br hidup, hanya MOHON UNTUK RUTIN INFOKAN PADA MASYARAKAT BUKAN HANYA DI AKUN PDAMSURYASEMBADA NAMUN JUGA PADA AKUN SOSMED KANTOR CAMAT/KELURAHAN DAERAH YG AKAN DAPAT GILIRAN/ADA PERBAIKAN PIPA PDAM MESKIPUN ITU KEJADIAN DADAKAN/TIDAK TERDUGA DAN TIDAK TERLIST DALAM AGENDA INSTANSI PDAM, aAGAR KAMI BISA PREPARE YG TIDAK PUNYA TANDON , terima kasih","akan giliran ada perbaikan pipa pdam meskipun kejadian dadakan tidak terduga tidak daftar dalam agenda instansi pdam , siap-siap tidak tandon , terima kasih","akan gilir ada baik pipa pdam meski jadi dada tidak duga tidak daftar dalam agenda instansi pdam , siap tidak tandon , terima kasih",Pelayanan,Air Tidak Mengalir,0.2855639696259632
15032,"@pdamsuryasembada Min, sy sdh dftar lewat Aplikasi CIS, smua dokumen & persyaratan sdh terpenuhi, sdh di ACC, sdh dpt no.pendaftaran & sdh di survey lokasi. Lalu sy cb untuk cek berkala di Aplikasi CIS  tertera biaya Rp 600.000, pdahal daya listrik rmh sy yaitu 900 watt. Mengacu pada postingan di ig, bhwa ada promo pasang baru / PSB-SR periode diperpanjang hingga 31 Des 2024. Kok yg dikenakan tarif kpd sy tdk sesuai dg promo yg ada ya Min? Mohon informasinya","admin , sudah daftar aplikasi cis , smua dokumen persyaratan sudah terpenuhi , sudah setuju , sudah . pendaftaran sudah survey lokasi .","admin , sudah daftar aplikasi cis , smua dokumen syarat sudah penuh , sudah tuju , sudah . daftar sudah survey lokasi .",Pelayanan,Lainnya,0.40904136689341575
15055,"@pdamsuryasembada sudah di survey, tertera di aplikasi antri proses pemasangan tapi lama","sudah survey , tertera aplikasi antri proses pemasangan","sudah survey , tera aplikasi antri proses pasang",Pemasangan,Pelayanan,0.5551060501800248
15122,@pdamsuryasembada tolong dengan hormat di cek kembali apa benar pengumuman ini!!!!!!!!!!! Karena kalijaran yg dekat made aja belum juga mengalir airnya,hormat cek benar pengumuman !,hormat cek benar umum !,Lainnya,Harga,0.42039990643894426
15152,"Kuwukan setiap pagi sama sore kenapa mati terus min? Matinya langganan loh, susah mau ngapa-ngapain kalo gak ada air gini.",sedang apa tidak ada air gini .,sedang apa tidak ada air gin .,Air Tidak Mengalir,Lainnya,0.6373182377649051
15155,Mosok seng bocor kebraon tapi Pradah Kalikendal gak mili blas banyune sedino full,bocor kebraon,bocor kebraon,Kebocoran,Air Tidak Mengalir,0.42959968205242094
15157,"Hallo min, saya laporan sudah ada 2harian tapi kok gak ada respon yah? Ini air kok mati sdh 2harian, saya lokasi di hr muhammad. Ada apa dengan PDAM ya?","halo admin , laporan sudah ada harian","halo admin , lapor sudah ada hari",Pelayanan,Lainnya,0.45360510697921874
15157,"Hallo min, saya laporan sudah ada 2harian tapi kok gak ada respon yah? Ini air kok mati sdh 2harian, saya lokasi di hr muhammad. Ada apa dengan PDAM ya?","tapi tidak ada respon ? air mati sudah harian , lokasi muhammad . ada pdam ?","tapi tidak ada respon ? air mati sudah hari , lokasi muhammad . ada pdam ?",Air Tidak Mengalir,Pelayanan,0.4041634716702725
15173,"Kalo aku alhamdulillah tadi masih nyala kak kuwecil pol dr siang sampe sore jam set 5, terus mati pet sampe skrg.. mana kontrakanku gaada bak mandinya lagi, ga bisa nampung air😅 Untung tadi sempet wudhu pas set 5 itu sholat ashar, jaga wudhu sampe maghrib. Nah skrg bingung kebelet tapi gaada air😅","alhamdulillah hidup kakak kecil pol siang sampai sore jam set , mati pet sampai sekarang . kontrakan tidak ada bak mandi , ga menampung air untung wudhu pas set sholat ashar , jaga wudhu sampai maghrib . sekarang bingung kebelet","alhamdulillah hidup kakak kecil pol siang sampai sore jam set , mati pet sampai sekarang . kontra tidak ada bak mandi , ga tampung air untung wudhu pas set sholat ashar , jaga wudhu sampai maghrib . sekarang bingung kebelet",Air Tidak Mengalir,Pelayanan,0.2363242686863562
15194,"Min, tanya dong, kenapa pdam surabaya pembayaran tagihannya mesti pakai periode? Saya masuk periode 2 pas bayar di awal bulan malah kena denda 😅, padahal kalau bayar berbagai tagihan di awal bulan bisa sering dapet promo lewat toped/shopee atau kartu debit/kredit, sementara kalau bayar di tengah bulan sering kali ampas ga dapet promo apa apa 😢, jadi nomer pelanggan pdam nya bisa pindah periode kah? Supaya management pembayaran tagihan saya juga bisa rapih, di awal bulan bisa barengan bayar PLN, PDAM, dan internet. Sistem IT kan semakin canggih min, mestinya tinggal perintah aja kan programmer atau kepala bidang IT nya untuk penyesuaian, Panggil juga @ini_surabaya @surabayaterkini @surabaya @aslisuroboyo @lovesuroboyo biar viral karena ini terlihat sepele tapi berpotensi merugikan konsumen, karena tidak pernah diberitahu apakah nomer pelanggan nya masuk ke periode 1 atau masuk ke periode 2, sehingga pada saat pembayaran tagihan di awal bulan banyak konsumen yang tidak sadar ternyata bulanannya sudah termasuk tunggakan & denda yang tidak tampil secara terang terangan di aplikasi 👏","admin , , pdam surabaya pembayaran tagihan mesti pakai periode ? masuk periode pas bayar awal kena denda ,","admin , , pdam surabaya bayar tagih mesti pakai periode ? masuk periode pas bayar awal kena denda ,",Harga,Pemakaian,0.4500664038618596
15194,"Min, tanya dong, kenapa pdam surabaya pembayaran tagihannya mesti pakai periode? Saya masuk periode 2 pas bayar di awal bulan malah kena denda 😅, padahal kalau bayar berbagai tagihan di awal bulan bisa sering dapet promo lewat toped/shopee atau kartu debit/kredit, sementara kalau bayar di tengah bulan sering kali ampas ga dapet promo apa apa 😢, jadi nomer pelanggan pdam nya bisa pindah periode kah? Supaya management pembayaran tagihan saya juga bisa rapih, di awal bulan bisa barengan bayar PLN, PDAM, dan internet. Sistem IT kan semakin canggih min, mestinya tinggal perintah aja kan programmer atau kepala bidang IT nya untuk penyesuaian, Panggil juga @ini_surabaya @surabayaterkini @surabaya @aslisuroboyo @lovesuroboyo biar viral karena ini terlihat sepele tapi berpotensi merugikan konsumen, karena tidak pernah diberitahu apakah nomer pelanggan nya masuk ke periode 1 atau masuk ke periode 2, sehingga pada saat pembayaran tagihan di awal bulan banyak konsumen yang tidak sadar ternyata bulanannya sudah termasuk tunggakan & denda yang tidak tampil secara terang terangan di aplikasi 👏",karena sepele,karena sepele,Pemakaian,Pemasangan,0.46792708246724823
15265,Tiap hari rumah ku mati air hanya nyala tengah malam. Kalau pagi sampai sore mati. Harga biaya air naik tp pelayanan malah amburadul😂😂,tapi pelayanan kacau,tapi layan kacau,Pelayanan,Lainnya,0.5416768850713186
15267,Jalan raya simo airnya tiap hari kluarnya pelan cenderung mati...tolong donk uda tagihan mahal tapi pelayanan gak memuaskan...,tapi pelayanan tidak memuaskan .,tapi layan tidak muas .,Pelayanan,Lainnya,0.40160468441511554
15287,"@pdamsuryasembada tangki air ini kan terbatas ya, mau sampe kapan aliran air terganggu terus toh juga pengerjaan Gorong-gorong dilakukan malam hari tapi aliran air terganggu mulai jam 02.30 dinihari hingga hari ini belum menyala lancar, tangki air sih tangki air tapi kan terbatas seharusnya klo pengerjaan Gorong-gorong malam hari tidak perlu mengganggu hingga sampai mematikan aliran air hingga berjam-jam","tapi aliran air terganggu jam . dini hari hingga belum menyala lancar , tangki air sih tangki air","tapi alir air ganggu jam . dini hari hingga belum nyala lancar , tangki air sih tangki air",Air Tidak Mengalir,Lainnya,0.3096453618432694
15321,"Mohon untuk penggantian meter dan peninggian dirumah saya segera ditangani, sudah dibayar dan laporan dari hari Rabu gak dikerjakan sama sekali maunya apa? Telfon cs bolak balik responnya cuma sudah di masukkan ke nomor emergency tapi petugas PDAM sampai skrg tidak ada yg kerumah . Sudah pencatatan meter tidak tepat, skrg pekerjaan seperti ini saja tdk ada respon, diarani korupsi Yo jelas korupsi .","mohon pergantian meter peninggian rumah tangani , sudah bayar laporan rabu tidak kerja sekali ? telepon pelayanan pelanggan berkali kali rwspons sudah masuk nomor darurat","mohon ganti meter tinggi rumah tangan , sudah bayar lapor rabu tidak kerja sekali ? telepon layan langgan kali kali rwspons sudah masuk nomor darurat",Pelayanan,Lainnya,0.3257675119010065
15321,"Mohon untuk penggantian meter dan peninggian dirumah saya segera ditangani, sudah dibayar dan laporan dari hari Rabu gak dikerjakan sama sekali maunya apa? Telfon cs bolak balik responnya cuma sudah di masukkan ke nomor emergency tapi petugas PDAM sampai skrg tidak ada yg kerumah . Sudah pencatatan meter tidak tepat, skrg pekerjaan seperti ini saja tdk ada respon, diarani korupsi Yo jelas korupsi .","tapi petugas pdam sampai sekarang tidak ada ke rumah . sudah pencatatan meter tidak , sekarang pekerjaan tidak ada respon , korupsi jelas korupsi .","tapi tugas pdam sampai sekarang tidak ada ke rumah . sudah catat meter tidak , sekarang kerja tidak ada respon , korupsi jelas korupsi .",Pelayanan,Meteran (Macet/Bermasalah),0.3219569654785007
15364,"Lakarsantri sama Tapak Siring itu jauh lho ya. Kenapa kena imbas? . Heran dikit2 perbaikan, dikit sistem drainase dn masih ada lainnya.  Makanya utk pengadaan  barangnya  itu yg baik. Ngambilnya yg berkualitas.  Biar ngga dikit2 rusak atau apalah itu!. Harga udah dinaikkan, mahal. Sama aja! Makanya saya tidak pernah memuji PDAM . Karena sering kumat!","lakarsantri tapak siring loh . kena imbas ? . heran dikit perbaikan , dikit sistem drainase ada . pengadaan barang . ambil berkualitas . biar tidak dikit rusak ! . harga sudah naik , mahal . ! tidak memuji pdam .","lakarsantri tapak siring loh . kena imbas ? . heran dikit baik , dikit sistem drainase ada . ada barang . ambil kualitas . biar tidak dikit rusak ! . harga sudah naik , mahal . ! tidak puji pdam .",Harga,Air Tidak Mengalir,0.3161734868731518
15429,"Air pdam serasa air kopi plus pasir padahal sudah dikasih saringan, petugas incas ya gak rutin ngefluss pipa ujung, pernah sampek kirim video ke SS saking nemen e,",air pdam serasa air kopi plus pasir,air pdam serasa air kopi plus pasir,Air Kotor/Bau,Lainnya,0.578096540543285
15438,"Note kami sebagian warga sudah banyak yg laporan tapi sama sekali tidak ada respon dan tindakan yg diperbuat PDAM, MOHON SEGERA DI TINDAKLANJUTI",warga sudah banyak laporan,warga sudah banyak lapor,Pelayanan,Lainnya,0.35905220781469144
15438,"Note kami sebagian warga sudah banyak yg laporan tapi sama sekali tidak ada respon dan tindakan yg diperbuat PDAM, MOHON SEGERA DI TINDAKLANJUTI","tapi sekali tidak ada respon tindakan diperbuat pdam , mohon tindak lanjut","tapi sekali tidak ada respon tindak buat pdam , mohon tindak lanjut",Pelayanan,Air Tidak Mengalir,0.40259168662590783
15439,"PDAM naik, alasan untuk perawatan, tp air e keruh 😂","pdam naik , alasan perawatan ,","pdam naik , alas awat ,",Harga,Lainnya,0.40370011906206943
15457,@gladhysdhyan sama mas..padahal rumah besar ga menjamin orang itu kaya..padahal rumah jaman dulu memang besar2 tp dalamnya kosong ga ada isinya ..wattnya juga 900 tp tagihan 120rb padahal sebelumnya cuman 60rb an..tolong donk jangan buat rakyat malah susah,padahal rumah besar ga menjamin kaya .,padahal rumah besar ga jamin kaya .,Harga,Pemakaian,0.28962749942515437
15457,@gladhysdhyan sama mas..padahal rumah besar ga menjamin orang itu kaya..padahal rumah jaman dulu memang besar2 tp dalamnya kosong ga ada isinya ..wattnya juga 900 tp tagihan 120rb padahal sebelumnya cuman 60rb an..tolong donk jangan buat rakyat malah susah,tapi tagihan,tapi tagih,Harga,Lainnya,0.7823066033437881
15466,"@pdamsuryasembada bak mandi hbs dibersihkan siang air jernih,, tapi setelah besok sore mulai keruh sampai hari selanjutnya, sampai seminggu saya harus kuras&bersihkan bak mandi,ini di daerah jl. Dinoyo alun-alun II Kecamatan Tegalsari Kelurahan Keputran, bisa dibuktikan langsung ke lokasi 🤗👌","bak mandi habis bersih siang air jernih ,","bak mandi habis bersih siang air jernih ,",Air Kotor/Bau,Air Tidak Mengalir,0.4621867226158532
15469,Pdam sangat mengecewakan pengambilan meter tdk konfirmasi main ambil aja... memang kesalahan sy terlambat bayar 3bln seyogyanya hrs ketuk pintu dulu apa gmn ini main ambil aja sedangkan rumah tidak ada orang.. kecewa saya sebagai rakyat yg seharusnya di bantu malah di bikin susah..,pdam sangat mengecewakan pengambilan meter tidak konfirmasi main ambil . memang kesalahan terlambat bayar seyogianya harus ketuk pintu main ambil,pdam sangat kecewa ambil meter tidak konfirmasi main ambil . memang salah lambat bayar yogia harus ketuk pintu main ambil,Harga,Lainnya,0.3894703748651924
15469,Pdam sangat mengecewakan pengambilan meter tdk konfirmasi main ambil aja... memang kesalahan sy terlambat bayar 3bln seyogyanya hrs ketuk pintu dulu apa gmn ini main ambil aja sedangkan rumah tidak ada orang.. kecewa saya sebagai rakyat yg seharusnya di bantu malah di bikin susah..,sedangkan rumah tidak ada . kecewa rakyat bantu bikin susah .,sedang rumah tidak ada . kecewa rakyat bantu bikin susah .,Harga,Meteran (Macet/Bermasalah),0.33928175511070957
15470,"@pdamsuryasembada pengambilan meteran air jangan sewenang2 main ambil aja tanpa ijin dr yg punya rumah, sedangkan rumah sy gak ada orang tau2 meteran air hilang... gmn ini pelayanan pdam..","pengambilan meter air sewenang main ambil ijin rumah ,","ambil meter air wenang main ambil ijin rumah ,",Meteran (Macet/Bermasalah),Lainnya,0.44733641858992595
15470,"@pdamsuryasembada pengambilan meteran air jangan sewenang2 main ambil aja tanpa ijin dr yg punya rumah, sedangkan rumah sy gak ada orang tau2 meteran air hilang... gmn ini pelayanan pdam..",sedangkan rumah tidak ada meter air hilang . pelayanan pdam .,sedang rumah tidak ada meter air hilang . layan pdam .,Pelayanan,Air Tidak Mengalir,0.4939402720490319
15481,Oalah... Ternyata kenaikan tarifnya BARU untuk perawatan dan pembangunan pipa agar SELURUH SURABAYA TERALIRI AIR. Belum untuK KENAIKAN KUALITAS AIRNYA toh....... ya ya.... Tapi btw kapan kualitas airnya biar jadi kayak judulnya perusahaan AIR MINUM gitu ya?,oalah . kenaikan tarif baru perawatan pembangunan pipa surabaya alir air . belum kenaikan kualitas air . .,oalah . naik tarif baru awat bangun pipa surabaya alir air . belum naik kualitas air . .,Harga,Pemakaian,0.39268655712812384
15481,Oalah... Ternyata kenaikan tarifnya BARU untuk perawatan dan pembangunan pipa agar SELURUH SURABAYA TERALIRI AIR. Belum untuK KENAIKAN KUALITAS AIRNYA toh....... ya ya.... Tapi btw kapan kualitas airnya biar jadi kayak judulnya perusahaan AIR MINUM gitu ya?,tapi ngomong-ngomong kapan kualitas air biar judul perusahaan air minum ?,tapi ngomong-ngomong kapan kualitas air biar judul usaha air minum ?,Air Kotor/Bau,Lainnya,0.45508227623992503
15493,"ojok di undakno tok ae tapi kualitas banyu e gak apik.. nak omahku mesti onok cacing e ,terus sampek kran e tak kek i filter kran e.. iku pun ganti 5 dino pisan",naik tok aja,naik tok aja,Harga,Air Kotor/Bau,0.5835520861648641
15568,@pdamsuryasembada hoax tlpn cs gabisa berkedok sedang melayani customer lain .,isu bohong telepon pelayanan pelanggan gabisa berkedok,isu bohong telepon layan langgan gabisa kedok,Pelayanan,Lainnya,0.5575492905336581
15575,"@els.anita iya, sampe ta komplain di wa nya ga ada jawaban jg, Mbak. Yg sblm ini pdhl masi dijawab krn ada pekerjaan gorong2. Yg ini, dr tadi uda byk yg komplain ga ada jawaban blas",". anita , sampai ta komplain whatsapp nya ga ada , mbak .",". anita , sampai ta komplain whatsapp nya ga ada , mbak .",Pelayanan,Lainnya,0.414875185995604
15575,"@els.anita iya, sampe ta komplain di wa nya ga ada jawaban jg, Mbak. Yg sblm ini pdhl masi dijawab krn ada pekerjaan gorong2. Yg ini, dr tadi uda byk yg komplain ga ada jawaban blas",padahal jawab,padahal jawab,Pelayanan,Harga,0.4837383352970829
15575,"@els.anita iya, sampe ta komplain di wa nya ga ada jawaban jg, Mbak. Yg sblm ini pdhl masi dijawab krn ada pekerjaan gorong2. Yg ini, dr tadi uda byk yg komplain ga ada jawaban blas","karena ada pekerjaan gorong-gorong . , sudah banyak komplain ga ada sama sekali","karena ada kerja gorong-gorong . , sudah banyak komplain ga ada sama sekali",Pelayanan,Lainnya,0.4919388802825688
15620,"Lapor pemadaman air di wilayah Gubeng Kertajaya Karangwismo dan Sekitarnya karena mulai jam 2 dinihari sampai saat ini tidak menyala, mohon segera di cek dan di perbaiki mengingat ini pagi hari dan aktivitas masyarakat memerlukan air 🙏🙏, @pdamsuryasembada  dan untuk @dsdabmsby untuk pengerjaan Gorong-gorong di Gubeng Kertajaya 9 Raya mohon untuk di pantau di lapangan jangan sampai pekerja ketika memasang Box Culvert mengganggu saluran pipa air PDAM yg nantinya akan berdampak mati,nya aliran air karena air tidak menyala 2 hari lalu dan saat ini juga tidak menyala kembali, mohon perhatiannya juga kepada pak @ericahyadi_ terkait proyek"" Gorong-gorong di Kota Surabaya yg belum terselesaikan hingga saat ini agar segera diselesaikan supaya tidak menggangu aktivitas masyarakat kota Surabaya",karena air tidak menyala,karena air tidak nyala,Air Tidak Mengalir,Lainnya,0.5650907369188964
15637,"@pdamsuryasembada slmt siang...,apa bener hari senin tgl  9 agustus nanti jam 9 mlm griya kebraon akan mengalami mati air??🙏mohon di jawab min🙏😊","selamat siang . , benar tanggal agustus jam malam griya kebraon","selamat siang . , benar tanggal agustus jam malam griya kebraon",Lainnya,Air Tidak Mengalir,0.34637793356499785
15637,"@pdamsuryasembada slmt siang...,apa bener hari senin tgl  9 agustus nanti jam 9 mlm griya kebraon akan mengalami mati air??🙏mohon di jawab min🙏😊",akan mengalami mati air ? mohon jawab admin,akan alami mati air ? mohon jawab admin,Air Tidak Mengalir,Lainnya,0.46921824636390574
15643,"@pdamsuryasembada baiklah, apakah berarti hari rabu besok air PDAM akan mati??🙏",akan mati ?,akan mati ?,Air Tidak Mengalir,Pelayanan,0.798497117087417
15664,"Walah min gara"" d perbaiki kemaren Wiyung airku keruh kotorr hitam banget 😭😭😭 pdhal udah pakai filter air masih hitam keruh juga",padahal sudah pakai filter air hitam keruh,padahal sudah pakai filter air hitam keruh,Air Kotor/Bau,Air Tidak Mengalir,0.39768772669490443
15670,"Kenapa skarang air PDAM sby barat kotor ya min ? Satu komplek ga bisa bersih lagi.
Padahal air di buat masak juga lho. @pdamsuryasembada",sekarang air pdam surabaya barat kotor admin ? komplek ga bersih .,sekarang air pdam surabaya barat kotor admin ? komplek ga bersih .,Air Kotor/Bau,Lainnya,0.3996269431081871
15670,"Kenapa skarang air PDAM sby barat kotor ya min ? Satu komplek ga bisa bersih lagi.
Padahal air di buat masak juga lho. @pdamsuryasembada",padahal air masak loh .,padahal air masak loh .,Air Kotor/Bau,Air Tidak Mengalir,0.4763853496988692
15678,"Hadeh, air mati terus tapi kalau nagih pembayaran gila gila an. Giliran mati, masih belum ada solusi. Menyala Pejabatku!🤣","tapi tagih pembayaran gila gila . giliran mati , belum ada solusi . menyala pejabat !","tapi tagih bayar gila gila . gilir mati , belum ada solusi . nyala jabat !",Harga,Air Tidak Mengalir,0.5953026509518601
15689,"PDAM yg selalu posting ""GERAK CEPAT"". Kalau saya lapor air mati hari SABTU 31 AGST 2024, lalu baru didatangi petugas hari ini, SENIN 2 SEPTEMBER 2024, itu yang namanya GERAK CEPAT??!!!!! @pdamsuryasembada @ericahyadi_","pdam selalu posting gerak cepat . lapor air mati agustus ,","pdam selalu posting gerak cepat . lapor air mati agustus ,",Air Tidak Mengalir,Pelayanan,0.4238087996800839
15692,"Selamat Sore PDAM yang terhormat, kenapa kalo ada pemadaman air tidak diinformasikan h-1 maksimal ke daerah yang terdampak, tiba tiba mati, tapi bayar tagihannya tetap full, mohon infonya ya untuk daerah jalan kutai airnya mengalir lagi jam brp? Terima Kasih","tapi bayar tagihan tetap penuh , mohon informasi daerah jalan kutai air mengalir jam ? terima kasih","tapi bayar tagih tetap penuh , mohon informasi daerah jalan kuta air alir jam ? terima kasih",Air Tidak Mengalir,Lainnya,0.37140715038004835
15695,@pdamsuryasembada biasanya kalo tlp jawabannya selalu NOMOR YANG ANDA TUJU SEDANG SIBUK 😂 mangkanya sampe comment gini sih,telepon jawab selalu nomor tuju,telepon jawab selalu nomor tuju,Pelayanan,Lainnya,0.5591537090922603
15697,"PDAM YANG TERHORMAT KENAPA BEBERAPA HARI INI AIRNYA BERMASALAH.  PAGI INI DEBIT MENGECIL. JADI KL AIR KAMAR MANDI DALAM HABIS,HARUS AMBIL DARI LUAR. DI ANGKAT. KAPAN MAU BERUBAH YA?!. NANTI DIKASI ALAMAT PELANGGAN YG MENGADU IYA DIDATANGI, TP TIDAK DIBERI SOLUSI. NANTI ALASANNYA SEDANG BNYK PEMAKAIANLAH DLLNYA . 😂😂😂.",tapi tidak solusi . alasan,tapi tidak solusi . alas,Pelayanan,Lainnya,0.4698044769813846
15697,"PDAM YANG TERHORMAT KENAPA BEBERAPA HARI INI AIRNYA BERMASALAH.  PAGI INI DEBIT MENGECIL. JADI KL AIR KAMAR MANDI DALAM HABIS,HARUS AMBIL DARI LUAR. DI ANGKAT. KAPAN MAU BERUBAH YA?!. NANTI DIKASI ALAMAT PELANGGAN YG MENGADU IYA DIDATANGI, TP TIDAK DIBERI SOLUSI. NANTI ALASANNYA SEDANG BNYK PEMAKAIANLAH DLLNYA . 😂😂😂.",sedang banyak pemakaian . .,sedang banyak pakai . .,Pemakaian,Lainnya,0.3406750584684758
