comment_text;final_data;predicted_aspect;similarity_score
Ditindak lanjuti ya daripada saya datangi kantornya :fire::fire::fire:;tindak lanjut datang kantor;Pelayanan;0.09462178937069103
Siwalankerto gak metu blass;siwalankerto tidak keluar sama sekali;Air Tidak Mengalir;0.09228483799798186
ini daerah sidotopo kok air tidak eluar sudah 2 hari dirumah saya telpo cs dan lapor di cis gak ada respon sampi sekarang payah!;daerah sidotopo air tidak keluar rumah telepon layan langgan lapor cis tidak respon payah;Pelayanan;0.13162340478783036
Ini sidosermo pdk 1A kok airnya ditempat saya mengecil ya kak;sidosermo pdk a air tempat kecil kak;Air Tidak Mengalir;0.09131471824368566
Ini daerah dinoyo kok mati airnya ?;daerah dinoyo mati air;Air Tidak Mengalir;0.07594005698226883
Mau tanya.pengajuan pemasangan tgl 19 maret sudah disurvey.tapi sampai sekarang tidak ada kejelasan,dipasang kapan nya.;tanyapengajuan pasang tanggal maret disurveytapi tidak kejelasandipasang nya;Pemasangan;0.13108641979484006
Aku pasang gak di pasang pasang sampek skrg;pasang tidak pasang pasang;Pemasangan;0.4392696881037586
pak bu ini saya udh telfon berkali kali sibuk terus, sampai wa jg ga ada respon gimana ini;bu telepon kali sibuk whatsapp ga respon;Pelayanan;0.16968641964114642
baik bapak/ibu untuk pergantian Stop Kran dikenakan biaya Rp. 197.580,- Pembayaran di Indomaret (Tagihan PDAM Non Air) / Aplikasi GoJek (Go-Tagihan, PDAM Surabaya Non Air) Kode bayar : 2120250400130 Jangka Waktu Pekerjaan -+ 7 hari dari pembayaran terimakasih;bapakibu ganti stop keran kena biaya rp bayar indomaret tagih pdam non air aplikasi gojek go tagih pdam surabaya non air kode bayar jangka kerja bayar terimakasih;Harga;0.12435930388427127
lahhh saya sudah buat laporan tapi belum ada tindakan sampek sekarang:crying_face:;lapor tindak;Pelayanan;0.15667883985117279
Tolong area kapas madya baru dong min..mau juga di cek kebocoran.Soalnya tagihan pam tinggi banget,pernah pengaduan ke pdam tpi disuruh bongkar semua saluran pipa:crying_face:;area kapas madya minmau cek kebocoransoalnya tagih pam bangetpernah adu pdam suruh bongkar salur pipa;Pelayanan;0.04637572641089782
Tagihan bulan maret kok naik kenapa ya Min?;tagih maret admin;Air Kotor/Bau;0.0
Air PDAM nya skarang kok bau pemutih ya;air pdam nya bau putih;Air Kotor/Bau;0.21734426255469208
Tagihan bengkak..karna ada perbedaan golongan tarif. Ukuran tanah+rumah+lebar gang sama..tp golonongan tarif berbeda. Sudah komplain,ditangani ..disurvey lokasi..tp tetap ga bs rubah golongan. Alasan..listrik katay 1300..padhal..dr mulai pasang listrik smp skrg,,dr PLN listriky 900(bukti pembayaran rekening listrik). Komplain lsg ke cs di ksntor pdam,, tp tetap ga bs kasih pnjelasan,knp gol tarif pdam saya beda dg rmh2 sblh. Akhiry di ajak ke ruangan,,ktm sm pimpinany. Dr pimpinan di cek..jg ga bs ksih pnjelsan. Ujung2 nya..katay ini dr sistem..pengkinian data ato apa. Yg katay nnt akan sm sma dg tarif golongan pdam saya. Cm saya heran,,knp dr 2017...cm rmh saya yg kena pengkinian dara,,sdg lainy tdk. Tlg mgkin ada yg bs bntu jwb:folded_hands:;tagih bengkak karena beda golong tarif ukur tanah rumah lebar gang sama tapi golonongan tarif beda komplain tangan di suvey lokasi tapi ga rubah golong alas listrik kata padahal dari pasang listrik sekarang dari pln listrik bukti bayar rekening listrik komplain layan langgan kantor pdam ga kasih pnjelasanknp golong tarif pdam beda rumah belah ajak ruang ketemu pimpin pimpin cek juga ga kasih jelas ujung kata sistem kini data kata tarif golong pdam heran kenapa rumah kena kini tidak mungkin bantu jawab;Harga;0.09309379443334743
Banjarsari, cerme 3 hari pdam mati;banjarsari cerme pdam mati;Air Tidak Mengalir;0.05653277609336031
Pdam tolong ya perumahan kencana residence kalilom lor indah,klo siang airnya tdk pernah nyala,malam nyala di atas jam 9 tp ini tdk nyala,gimana mau kerjaa,saya sdh tahan2 dr lama ini;pdam rumah kencana residence kalilom lor indahklo siang air tidak nyalamalam jam tidak nyalagimana kerjaasaya tahan;Air Kotor/Bau;0.0
Kapan min air di Gunung sari hidup...? Udah 7 jam ini matinya :crying_face:;admin air gunung sari jam mati;Air Tidak Mengalir;0.05805964036498202
Tidak ad info ,air pdam mati area sawunggaling min;tidak informasi air pdam mati area sawunggaling admin;Air Tidak Mengalir;0.05459977284585909
Min, wiyung gg 1 airnya kok mati ya?;admin wiyung gang air mati;Air Tidak Mengalir;0.06552471821294371
Min area kodam air nya kok mati?  Tidak ada info pemberitahuan;admin area kodam air nya mati tidak informasi pemberitahuan;Pelayanan;0.08933995849821223
Mohon bantuannya untuk pembatalan pengaduan PDAM karena sudah teratasi bagaimana ya :folded_hands:;mohon bantu batal adu pdam atas;Pelayanan;0.08342936406805523
Halo min Gunungsari 2 airnya mati dan tdk ada info pemberitahuan. Tolong dinyalakan kembali plis, sdh pengaduan via WA juga;halo admin gunungsari air mati tidak informasi pemberitahuan nyala plis adu via whatsapp;Pelayanan;0.19381300600049556
gimana ini air mati kok gk ada pemberitahuan sama sekali;air mati ga pemberitahuan;Pelayanan;0.15662183483918138
min kok gaonok pemberitahuan kodam mati total;admin gaada pemberitahuan kodam mati total;Pelayanan;0.08736036661564127
Min, kodam mati min airnya min.... bisa2nya bikin gebrakan tanpa pemberitahuan;admin kodam mati admin air admin bisa bikin gebrak pemberitahuan;Pelayanan;0.0626173204248398
Mohon berkenan buka DM saya :folded_hands:@pdamsuryasembada;mohon kenan buka pesan;Air Kotor/Bau;0.0
@pdamsuryasembada Ini kenapa air mati total ya. Tidak ada info dan penjelasan dari PDAM sebelumnya.;air mati total tidak informasi jelas pdam;Air Tidak Mengalir;0.058159826868401016
Pak air di pulosari mati, kok tidak ada pemberitahuan ya?;air pulosari mati tidak pemberitahuan;Pelayanan;0.11050018740766608
Mau tanya harga 1m kubik pdam surabaya brp y?;harga m kubik pdam surabaya;Harga;0.18998948696533383
Pak air di kodam mati,kate sholat bingung g onok banyu;air kodam matikate sholat bingung ga air;Air Kotor/Bau;0.0
Pak air daerah gunungsari mati. Sampek kapan ya?;air daerah gunungsari mati;Air Tidak Mengalir;0.07852839208257857
So far bad experience, air mati sebelum masuk meteran tetapi tidak ada penanganan yang baik dari pihak PDAM, pelaporan hanya cmn bertugas melapor tanpa ada konfirmasi pengerjaan yg jelas, laporan setelah tinjau pun tidak akurat, kacau;so far bad experience air mati masuk meter tidak tangan pdam lapor cuman tugas lapor konfirmasi kerja lapor tinjau tidak akurat kacau;Meteran (Macet/Bermasalah);0.02861469001833179
Daerah lontar pakuwon 2hari air mati terus bisa nyala waktu malem doang, gimana nih?;daerah lontar pakuwon air mati malam doang;Air Tidak Mengalir;0.04752988915404005
Halo, saya sudah mengajukan pengaduan karena air PDAM mati lewat WA, Web, dan DM. Tolong segera ditanggapi ya. Terimaksih;halo aju adu air pdam mati whatsapp web pesan tanggap terimaksih;Pelayanan;0.29751628681958453
TOLONG YA! JAMAN UDAH CANGGIH. KENAPA SIH HARUS ADA PETUGAS CEK METERAN PDAM? MANA MAIN MASUK PAGAR, PADAHAL PAGAR UDAH DI GRENDEL. TOLONG PETUGAS YG DI DAERAH GADING ITU.;jaman canggih sih tugas cek meter pdam main masuk pagar pagar grendel tugas daerah gading;Meteran (Macet/Bermasalah);0.031925785621140366
Pdam mati jm 3 kok ga ada pemberitahuan:woman_facepalming::woman_facepalming:;pdam mati jm ga pemberitahuan;Pelayanan;0.10511078666346392
Pak, saya DM laporan kebocoran pipa pdam di jalan. Mohon ditindaklanjuti.;pesan lapor bocor pipa pdam jalan mohon ditindaklanjuti;Kebocoran;0.15060670785298827
@pdamsuryasembada nyalain airnya min , air mati tanpa pemberitahuan, menghambat aktifitas pagi aja :crying_face:;nyala air admin air mati pemberitahuan hambat aktivitas pagi;Pelayanan;0.0797564098785022
Daerah kapas lor kecamatan kapas madya baru seharian gak keluar airnya min ini gimana ?;daerah kapas lor camat kapas madya hari tidak keluar air admin;Air Tidak Mengalir;0.056326158415524234
PDAM Kebraon kumat maneh iki lhoo. Gatau nggawe pengumuman blasss. Heran;pdam kebraon kambuh loh ga pernah pakai umum sama sekali heran;Air Kotor/Bau;0.0
Kebraon PDAM mati min;kebraon pdam mati admin;Air Tidak Mengalir;0.10143348494376216
Ga bisa bayar online;ga bayar online;Harga;0.09909045199734369
Dijojoran pdamx kalau sama yg pakai sanyoo,,,dirumah klre lak malam aja air pdamx;dijojoran pdamx pakai sanyoodirumah klre malam air pdamx;Air Kotor/Bau;0.0
Banyune butek didaerah tempel Sukorejo IV....pak;air keruh daerah tempel sukorejo iv pak;Air Kotor/Bau;0.07462264002752325
air gak keluar pada jam2 sibuk, setelah KOMPLAIN k PDAM. didapatkan solusinya. disuruh pasang pompa air atau pasang tandon :thumbs_up:;air tidak keluar jam sibuk komplain pdam dapat solusi suruh pasang pompa air pasang tandon;Pemasangan;0.211579801262661
Maaf pak di tempat kami daerah Surabaya barat airnya kotor nyalanya jugaa gak deras mana bayarnya mahal .. kalau bisa di turunkan tarif air PDAM;maaf daerah surabaya barat air kotor alir tidak deras bayar mahal turun tarif air pdam;Harga;0.23915607157781296
Banyune gak isok diombe pak lek :crying_face:;air tidak minum;Air Kotor/Bau;0.0
Apanya yg murah masuk gang kecil aja tarifnya 100 ribu keatas buktinya punya saya sendiri;apa murah masuk gang kecil tarif atas bukti;Harga;0.2139666545141603
Murah tapi butek kotor;murah keruh kotor;Air Kotor/Bau;0.306578124484307
Klo bisa lebih murah lagi tarif pdam bisa diturunkan lagi donk;murah tarif pdam turun;Harga;0.32123333982082614
Air gk kluar cuma kluar malam ajja hbis isak sampe jam 3;air ga keluar keluar malam aja habis isya jam;Air Tidak Mengalir;0.13826823446060785
Harga naik di saya;harga;Harga;0.34152829086057834
Karangrejo air PDAM nya byk pasirnya sdh laporan bolak balik;karangrejo air pdam nya pasir lapor kali kali;Air Kotor/Bau;0.0
D tempat daerah kedurus air nya kotor pak;daerah kedurus air nya kotor;Air Kotor/Bau;0.17096681583782983
PDAM sing air diminum opo rek.... ono sing doyan ta ngombe air PDAM... digodok wae rasane ane... iya nek jaman 90 an jik kolu diombe... saiki gae adus wae butek... :face_with_hand_over_mouth:;pdam air minum kawan suka ta minum air pdam rebus aja aneh jaman an sanggup minum pakai mandi aja keruh;Air Kotor/Bau;0.03738725682003685
Air PDAM murah tapi butek,percuma cak;air pdam murah butekpercuma kak;Harga;0.175290643270072
Min @pdamsuryasembada air dirumahku kenapa ngalirnya kecil sekali:crying_face: tidak seperti biasanya dalam beberapa waktu terakhir;admin air rumah ngalirnya kecil tidak dalam;Air Tidak Mengalir;0.10264155750807497
admin tolong cek dm yaa;admin cek pesan;Air Kotor/Bau;0.0
Halo kak, kebraon sek suwe ta murupe? Gaonok info blas moro2 mati rek;halo kak kebraon sek suwe ta nyala gaada informasi sama sekali moro mati kawan;Air Tidak Mengalir;0.02903784875657911
PDAM Kebraon mati bossqueee. Mana matinya di jam primee hadehhh. Gini kok malah yang dikantor joged joged tiktok terusss. Herann;pdam kebraon mati bos ku mati jam aduh gin kantor joget joget tiktok heran;Air Tidak Mengalir;0.052776393820062474
Pdam Kebraon mati kah?;pdam kebraon mati;Air Tidak Mengalir;0.1131750328024608
PDAM kebraon grandharvest matiiii pagi pagiii minnn :crying_face:;pdam kebraon grandharvest mati pagi pagi admin;Air Tidak Mengalir;0.04963579964147598
Min. Daerah dukuh bulu air mati seharian min;admin daerah dukuh bulu air mati hari admin;Air Tidak Mengalir;0.049025696402824594
AIR PDAM kebraon mati tapi gak ada info sama sekali,kacau ini jam aktivitas kerja dan sekolah loh ini;air pdam kebraon mati tidak informasi sekalikacau jam aktivitas kerja sekolah loh;Air Tidak Mengalir;0.03940812517256549
Pdam Kebraon belom menyala pak . Sampai sekarang .. pada mau berangkat kerja dan sekolah ini pak . Mohon segera di aliri. Air pak;pdam kebraon nyala berangkat kerja sekolah mohon alir air;Air Tidak Mengalir;0.09638039857077672
Sebaiknya kalau ada giat pekerjaan mematikan aliran Air PDAM kepada Warga. Beberapa hari sebelumnya ada pemberitahuan agar warga dapat mempersiapkan dampaknya. Kebraon mati dari tadi jam 7.30 sampai pukul 13.10 juga belum mengalir. PDAM bisa lebih profesional dalam pelayanan kepada masyarakat. Bukan hanya maaf saja. Agar tidak menjadi Budaya pelayanan apa adanya :fire::fire:;giat kerja mati alir air pdam warga pemberitahuan warga siap dampak kebraon mati jam alir pdam profesional dalam layan masyarakat bukan maaf tidak budaya layan;Air Tidak Mengalir;0.136912264956078
PDAM Kebraon mati sampai kapan ini??;pdam kebraon mati;Air Tidak Mengalir;0.1131750328024608
Mestiiiii lak kebiasaan @pdamsuryasembada senengane mateni banyu gak atek woro².;biasa suka mati air tidak pakai umum;Air Tidak Mengalir;0.048166490508647714
Tolong ditindaklanjuti ya min @pdamsuryasembada . Air di kebraon mati dari sesudah subuh. Orang mau berangkat kerja jadi ga bisa mandi nih. Terima kasih:folded_hands:;ditindaklanjuti admin air kebraon mati subuh berangkat kerja ga mandi terima kasih;Air Tidak Mengalir;0.0395845510560584
Pdam Kebraon mati @pdamsuryasembada  gimana ini ? Anak & suami mau sekolah & kerja, gak ada air;pdam kebraon mati anak suami sekolah kerja tidak air;Air Tidak Mengalir;0.043894161646553326
Kapan murupe Iki banyune min daerah Kemlaten? @pdamsuryasembada;nyala air admin daerah kemlaten;Air Kotor/Bau;0.0
Kenapa sampai menjelang sore blm mengalir juga?? @pdamsuryasembada;jelang sore alir;Air Tidak Mengalir;0.13219381158344673
Daerah lontar kenapa gak ngalir lagi airnya;daerah lontar tidak alir air;Air Tidak Mengalir;0.15689087205138538
Bapak bapak apakah air matinya masih lamaa, kebraon dari pagi niiih. Mau mandii uda soreee;air mati lamaa kebraon pagi niiih mandi uda soreee;Air Tidak Mengalir;0.03811229429177176
Dari tadi di kolom komen estimasi 1 jam slesai tp smpek jam set 12 belom nyala nih air HMMM;kolom komen estimasi jam selesai jam set air;Air Kotor/Bau;0.0
Terpantau di Sumberan balas klumprik masih belom nyala ya min :sweat_droplets:...;pantau sumber balas klumprik admin;Air Kotor/Bau;0.0
PDAM daerah kebraon mati sampai jam brp pak?air mati di jam2 org mau beraktifitas;pdam daerah kebraon mati jam pak air mati jam aktivitas;Air Tidak Mengalir;0.08551088736625359
selamat pagi, mau nanya ini kak admin, air di kebraon balas klumprik kok smpe pagi ini masih belum mengalir, mohon info apakah masih macet atau masih diperbaikki, terima kasih;selamat pagi kak admin air kebraon balas klumprik smpe pagi alir mohon informasi macet diperbaikki terima kasih;Air Tidak Mengalir;0.19837249004914803
PDAM Kebraon masih mati, lama sekali;pdam kebraon mati;Air Tidak Mengalir;0.1131750328024608
@pdamsuryasembada Air padam di wilayah Kelurahan Kebraon. Perbaikan sudah selesai atau belum? Kapan menyala/normalisasi lagi? Terimakasih.;air padam wilayah lurah kebraon baik selesai nyala normal terimakasih;Air Tidak Mengalir;0.18653939678505296
Sumberan bongko banyumu,cak @pdamsuryasembada;sumber bongko banyumucak;Air Kotor/Bau;0.0
@pdamsuryasembada Tolong ditindaklanjuti dengan segera, daripada kena marah warga yang terdampak air padam. Tadi awalnya sampai dengan 1 jam (sekitar pukul 9 pagi), air dalam proses normalisasi. Tapi kenyataannya sampai sekarang air belum nyala.;ditindaklanjuti kena marah warga dampak air padam jam pagi air dalam proses normalisasi nyata air;Air Tidak Mengalir;0.14094315182238137
Ayoo pak Ndak dinyalakan air Kebraon , Iki akeh aktifitas pak;ayoo tidak nyala air kebraon akeh aktivitas;Air Kotor/Bau;0.0
kasih info dong nih mati jugaa :loudly_crying_face:;kasih informasi mati;Air Tidak Mengalir;0.09013765395781957
Jedengku Pesing...gak iso di gebyur...sampai Saiki area balasklumprik jek mati banyune;kamar mandi ku pesing ga gebyursampai area balasklumprik mati air;Air Tidak Mengalir;0.03564067336901581
Kebraon indah permai air mati pagi ini;kebraon indah permai air mati pagi;Air Tidak Mengalir;0.05485115763002519
Kebraon PDAM e mati bos. Iki jam kerjo. Mosok budal kerjo gag adus;kebraon pdam nya mati bos jam kerja berangkat kerja tidak mandi;Air Tidak Mengalir;0.03940905492593936
PDAM  Kebraon kok mati lagi padahal td sudah nyala tp sebentar ini gmn ya;pdam kebraon mati sebentar;Air Tidak Mengalir;0.06815038378775429
kebraon mati om banyue, Ya Allah;kebraon mati om air allah;Air Tidak Mengalir;0.05402213903244883
Iya pak saya di Kebraon Utama RT 01 mati dari pagi, ada apa ya;kebraon utama mati pagi;Air Tidak Mengalir;0.06460228631213
Pdam Kebraon mati dr tadipagi sampe sekarang belum bisa,  knapa ini ya?;pdam kebraon mati tadipagi knapa;Air Tidak Mengalir;0.05325884566557796
Sampai sekarang kemlaten masih mati airnya min @pdamsuryasembada;kemlaten mati air admin;Air Tidak Mengalir;0.07712713876408697
Daan tdk diinfo sama sekali. Pas km mandi waktu nguras pagi,pas air mati;daan tidak info pas mandi nguras pagipas air mati;Air Tidak Mengalir;0.03788759311737978
Pdam kebraon kok blm nyala ...jam brp nyalanya ini;pdam kebraon jam alir;Air Tidak Mengalir;0.17507146901808898
pakk, PDAM kebraon mati :loudly_crying_face::loudly_crying_face:;pakk pdam kebraon mati;Air Tidak Mengalir;0.07097214004520368
Sido E nyala jam piro Min ,Kebraon Iki ?;sido nya jam piro admin kebraon;Air Kotor/Bau;0.0
Air di daerah kebraon kok masih belum nyala;air daerah kebraon;Air Kotor/Bau;0.0
kalau ada perbaikan mohon ada pemberitahuan. jadi bisa persiapan air, dan air bersih di bak mandi tidak tercampur dengan air keruh. kalau begini saya harus kuras bak mandi. MOHON DAPAT DIJADIKAN PERTIMBANGAN DI KEMUDIAN HARI.;baik mohon pemberitahuan siap air air bersih bak mandi tidak campur air keruh kuras bak mandi mohon jadi timbang;Air Kotor/Bau;0.04351696068108028
Di lontar belum nyala;lontar;Air Kotor/Bau;0.0
Pdam klumprik mati belum nyala;pdam klumprik mati;Air Tidak Mengalir;0.08472923294373805
Pdam kebraon mati lagi nih?;pdam kebraon mati;Air Tidak Mengalir;0.1131750328024608
Kebraon mati air PDAM e..haduw pagi² lagi;kebraon mati air pdam pagi;Air Tidak Mengalir;0.08783730519147993
Mbok ngasih pengumuman dulu baru dimatikan min, ini malah sebaliknya bolak balik komplain tp gak diperhatikan sarannya customer, padahal kan klo ada acara perbaikan itu ada planningnya gak grusak grusuk;mbok umum mati admin kali kali komplain tidak perhati saran customer kan baik planningnya tidak grusak grusuk;Pelayanan;0.06108704235065875
Waduuh ini PDAM KEBRAON belum nyala kahhh?? Tolongg pakk nyalakan airnyaa, butuh iniii;waduuh pdam kebraon kahhh tolongg pakk nyala airnyaa butuh iniii;Air Kotor/Bau;0.0
sampai jam brp ini Kebraon PDAMnya nyala boss???;jam kebraon pdamnya bos;Air Kotor/Bau;0.0
Kapan nyala iki kebraon, info pok'o minnnnnn, budal kerjo mosok Raup tok;kebraon informasi poko minnnnnn berangkat kerja raup tok;Air Kotor/Bau;0.0
Tolong dong, daerah hr muhammad tepatnya dukuh kawal kali kendal air kok mati nyala pun malem. Pdhal kemarin2 sudah lancar, knp balik lagi seperti ini?;daerah muhammad tepat dukuh kawal kendal air mati malam lancar kali kali;Air Tidak Mengalir;0.02983673782709702
halo min daerah kedurus ini kapan airnya bisa nyala? dari pagi airnya mati;halo admin daerah kedurus air pagi air mati;Air Tidak Mengalir;0.06012921363131498
Kenapa yg d daerah bogangin kedurus skitar mati tanpa pmberitahuan sblmnya min... Auto nabyak nabyak :person_facepalming:;daerah bogangin kedurus mati pemberitahuan admin auto nabrak nabrak;Pelayanan;0.053711431522829985
Kebiasaan, perbaikan waktu pagi² dan mau siap² berangkat kerja. Berapa jam ini perbaikannya!;biasa baik pagi berangkat kerja jam baik;Air Kotor/Bau;0.0
kedurus ini kapan selesainya jamberapaaaaaa air normaaal?;kedurus selesai jam berapa air normal;Air Kotor/Bau;0.0
Min...min daerah Kebraon bkok belom nyala dari pagi Ampe sekarang ini gmn saya mau aktifitas klo gak ada air sama sekali;minmin daerah kebraon b kok pagi aktivitas tidak air;Air Kotor/Bau;0.0
Kedurus jg mati ya min aernya;kedurus mati admin air;Air Tidak Mengalir;0.08834100526661758
Daerah lontar kok mati ya;daerah lontar mati;Air Tidak Mengalir;0.08816079464374828
Lontar jg mati;lontar mati;Air Tidak Mengalir;0.09794323848128955
airnya mati sampai kpn ya? kenapa pemadaman air nya di saat orang sedang mau aktivitas? area terdampak nya kedurus ini mati;air mati padam air nya aktivitas area dampak nya kedurus mati;Air Tidak Mengalir;0.2656214930318606
Kalo matikan air itu ada pemberitahuan dong,biar org juga persiapan. Area kedurus mati, gimana sihhh;mati air pemberitahuan dongbiar siap area kedurus mati sihhh;Air Tidak Mengalir;0.07687534328813064
Lagi² nggak ada info,, air mati 17 Maret jam 6 pagi  daerah lontar;tidak informasi air mati maret jam pagi daerah lontar;Air Tidak Mengalir;0.05111881153704153
Rumah saya terdampak di daerah Jl Mastrip. Apa perbaikan akan sampai sore hari?;rumah dampak daerah jalan mastrip baik sore;Air Kotor/Bau;0.0
MINTA TOLONG BILA ADA RENCANA UNTUK PEMADAMAN PDAM BISA DI SHARE DI IG. MINIMAL PELANGGAN BISA MENAMPUNG AIR NYA. TERIMA KASIH;rencana padam pdam share instagram minimal langgan tampung air nya terima kasih;Air Tidak Mengalir;0.1528090116685601
Pagi ini daerah Krembangan tiba2 air tidak keluar;pagi daerah krembangan air tidak keluar;Air Tidak Mengalir;0.10306138366490136
Apa pelanggan PDAM kota Surabaya dapat keringanan biaya tagihan PDAM;langgan pdam kota surabaya ringan biaya tagih pdam;Harga;0.09916043547902671
Maaf mau tanya pak saya sudah dftar sudah di surve juga tapi belum dapat wa atau pemberitahuan dari kantor untuk pembayaran dan no kontraknya gimana ya pak;maaf daftar survey whatsapp pemberitahuan kantor bayar kontrak;Pelayanan;0.26332451244727056
Selamat pagi. Mohon cek DM ya. Gangguan air di injoko gayungan;selamat pagi mohon cek pesan ganggu air injoko gayung;Air Kotor/Bau;0.0
Mohon info hari ini apakah Baratajaya juga mati air?;mohon informasi baratajaya mati air;Air Tidak Mengalir;0.06257579877055837
Halo min manukan kulon dirumah saya smp saat ini blom nyala sama sekali.. Gimana ini?;halo admin manuk kulon rumah;Air Kotor/Bau;0.0
Sampek sekarang masih pelan minn keluar airx, apakah belum selesei yaa;pelan minn keluar airx selesei;Air Tidak Mengalir;0.07314722139562123
Apakah jalan Arjuno kena dampaknya,?? Dari kemarin sore Airnya keluar nya kecil;jalan arjuno kena dampak sore air keluar nya kecil;Air Tidak Mengalir;0.15194051742954612
Mohon info min, raya lontar dekat pintu keluar ptc sudah beberapa hari ini aliran air mengecil, tengah malam yang biasanya kencang ini sama saja mengecil, mohon di tindak lanjuti min @pdamsuryasembada :folded_hands::folded_hands:;mohon informasi admin raya lontar pintu keluar ptc alir air kecil malam kencang kecil mohon tindak lanjut admin;Air Tidak Mengalir;0.2109365044535397
Air pakuwon sby barat kecil lagi;air pakuwon surabaya barat kecil;Air Tidak Mengalir;0.10166064737735446
Waduh dr siang air ga kluar ini ditambah ada gangguang estimasi 6 jam sisan. Bayar larang2 banyue metu sak karepe dewe;siang air ga keluar tambah ganggu estimasi jam bayar mahal air keluar mau;Harga;0.15233583268742965
Kak...minta info untuk daerah bangkingan PDAM mati ?;kak minta informasi daerah bangking pdam mati;Air Tidak Mengalir;0.04771613676588868
Kalau pengerjaan ganti stop kran telah selesai terlebih dahulu, baru langsung pembayaran  apa bisa?;kerja ganti stop keran selesai bayar;Meteran (Macet/Bermasalah);0.14347305368170035
Klo rembes pipa dalam apakah bisa minta tlng PDAM buat deteksi ?mohon pencerahannya;resap keluar pipa dalam pdam deteksi mohon cerah;Kebocoran;0.2720979705259975
Di Daerah saya masih kesulitan air. Kalau mau air kita harus nampung air hujan dulu karena belum ada sambungan PDAM masuk ke rumah padahal dekat dengan kota besar bukan di pelosok desa desa. :crying_face:sudah lama seperti ini sedih nya;daerah sulit air air tampung air hujan sambung pdam masuk rumah kota bukan pelosok desa desa sedih nya;Pemasangan;0.14272393281358023
Bukan puasa makin mengecil cenderung tdk keluar;bukan puasa kecil cenderung tidak keluar;Air Tidak Mengalir;0.17917988393284864
Air nya blm bisa langsung diminum .. Kpn teknologi ini diterapkan @pdamsuryasembada;air nya minum teknologi terap;Air Kotor/Bau;0.0
Bulan puasa air malah mengecil cenderung tdk keluar daerah tambak dalam asemrowo;puasa air kecil cenderung tidak keluar daerah tambak dalam asemrowo;Air Tidak Mengalir;0.13731842868052924
Pengajuan selalu diundur2 kayabundur2 dari 2024 sampai sekarang blm jelas kendala apanjuga ndak ada info sampai apk cis sdh dihapus;aju undur kendala apa juga tidak informasi aplikasi cis hapus;Pelayanan;0.06892976935183824
2025 masih belom merata pemasangan pipa PDAM di tempat depan persil gudang.. tolong agar bisa segera dilakukan pemasangan pipa induk PDAM bapak @ericahyadi_ @cakj1;rata pasang pipa pdam persil gudang pasang pipa induk pdam;Pemasangan;0.20248736807445414
@pdamsuryasembada_ tlg d respon;respon;Pelayanan;0.246593384966774
Semoga bisa meningkatkan kualitas air nya, bukan sekedar edukasi aja ke masyarakat, jadi kita gak harus laporan tiap bulan perihal air keruh.. Mohon jadi perhatiannya. Terima kasih;moga kualitas air nya bukan edukasi masyarakat tidak lapor perihal air keruh mohon perhati terima kasih;Air Kotor/Bau;0.14322376571021433
Min di daerah jojoran rumah saya ko keluar nyaa kecil ya min masa nunggu malem hari baru bisa naik ke dalem rumah air nya min;admin daerah jojoran rumah keluar nya kecil admin nunggu malam dalam rumah air nya admin;Air Tidak Mengalir;0.11800881420367461
karang menjangan juga min minta tolong airnya ga keluar;karang menjangan admin air ga keluar;Air Tidak Mengalir;0.08931449719512471
Sampai sekarang d daerah Tales masih mati...mohon perhatiannya;daerah tales mati mohon perhati;Air Tidak Mengalir;0.056496462317847475
karangan wiyung hari ini 7 maret gak keluar,,tapi tetangga kanan kiri air nya normal;karang wiyung maret tidak keluartapi tetangga kanan kiri air nya normal;Air Kotor/Bau;0.0
bendul bayune mati,lekkk @pdamsuryasembada;bendul bayune matilekkk;Air Kotor/Bau;0.0
min kawasan kampung seng nyala airnya malam terus. mohon di cek.;admin kawasan kampung seng air malam mohon cek;Air Kotor/Bau;0.0
Mohon maaf, bisa tolong dibantu untuk menindaklanjuti laporan saya tentang air keruh di daerah Ngagel Jaya Selatan. Tgl 26 Februari saya sudah lapor via WA dan tgl 4 Maret saya lapor lagi via WA. Mohon jadi perhatian ya untuk kualitas air, karena kamu gunakan untuk kebutuhan sehari-hari. Terima kasih :clapping_hands_light_skin_tone:;mohon maaf bantu menindaklanjuti lapor air keruh daerah ngagel jaya selatan tanggal februari lapor via whatsapp tanggal maret lapor via whatsapp mohon perhati kualitas air guna butuh hari terima kasih clappinghandslightskintone;Air Kotor/Bau;0.08324623993968344
Emang kalau mau pasang baru kena biaya berapa min;pasang kena biaya admin;Pemasangan;0.24101047931482053
Min, klo pasang baru pdam. Untuk tempat usaha kontrak gitu, harus ada surat tanahnya?;admin pasang pdam usaha kontrak surat tanah;Pemasangan;0.1599547141396923
Min,, sahur-sahur kok air di manukan di matiin sih? Apa ada perbaikan yaa? @pdamsuryasembada;admin sahur sahur air manuk matiin sih baik;Air Kotor/Bau;0.0
Kenapa mendadak selalu sih....;dadak sih;Air Kotor/Bau;0.0
Daerah Wisma Pagesangan kok jadi ikutan mati airnya, kenapa selalu begini sih @pdamsuryasembada, capek banget sayaa;daerah wisma pagesangan mati air sih capek sayaa;Air Tidak Mengalir;0.038760814581393604
